946	11 
947	25 
948	14 
949	23 
950	23 
951	9 
952	16 
953	7 
954	40 
955	38 
956	37 
957	29 
958	4 
959	32 
960	38 
961	24 
962	22 
963	10 
964	25 
965	8 
966	7 
967	39 
968	8 
969	2 
970	14 
971	25 
972	10 
973	31 
974	23 
975	5 
976	8 
977	24 
978	29 
979	32 
980	39 
981	7 
982	30 
983	31 
984	21 
985	41 
986	9 
987	10 
988	21 
989	33 
990	16 
991	10 
992	14 
993	37 
994	27 
995	1 
996	15 
997	5 
998	7 
999	8 
1000	11 
